place-198,242.943871287,72.8570145253
place-199,249.823872202,161.32840232
place-200,722.460777818,474.136954271
place-201,901.720516759,474.655007197
place-202,837.561553482,359.631929183
place-203,972.326401963,280.554486086
place-204,930.170873381,254.52131551
place-205,916.694712604,400.984589759
place-206,902.595525398,295.315008333
place-207,962.070138891,262.80716077
place-208,993.859110586,469.872816809
place-209,952.023884909,173.076494605
place-210,916.929970666,395.215187613
place-211,973.874533087,375.327081276
place-212,994.315046963,292.78131866
place-213,885.683382946,498.451401452
place-214,873.897607626,350.003172272
place-215,991.813333368,163.879386855
place-216,922.752234902,356.766101626
place-217,893.491504481,148.446599101
place-218,866.187856405,491.46107545
place-219,819.274670234,250.130329863
place-220,273.55261503,293.201145732
place-221,473.684801318,186.671738144
place-222,336.421018334,349.021066163
place-223,670.557146976,407.757507847
place-224,510.786974125,76.9910036666
place-225,460.765947908,328.938085756
place-226,405.705051827,128.042703514
place-227,540.131937492,228.359945388
place-228,467.581526987,246.496981897
place-229,430.450447102,392.543805648
place-230,406.444354958,242.998416172
place-231,336.087464373,330.127759707
place-232,444.944590066,234.31160237
place-233,486.801558728,189.314307717
place-234,490.907691558,251.874739438
place-235,154.783140467,324.587384003
place-236,314.629709764,244.170599371
place-237,419.680820265,78.7917897683
place-238,429.638011817,148.219745451
place-239,218.111234742,241.173902072
place-240,348.014003917,987.694802767
place-241,669.961603738,882.872564683
place-242,650.258287392,843.361649655
place-243,488.581496797,998.815522435
place-244,583.503431117,966.836094229
place-245,560.316513682,761.789008485
place-246,542.528816305,960.95623655
place-247,596.890862962,909.987115383
place-248,592.426888562,957.732252917
place-249,545.854041451,812.769303329
place-250,445.131287732,951.906841844
place-251,574.521578887,904.063608646
place-252,455.248727392,922.880315287
place-253,531.028606392,769.694948591
place-254,422.871394734,908.662998722
place-255,395.029841321,707.902857712
place-256,776.759802511,773.712599508
place-257,567.333490261,969.419685277
place-258,628.02085743,985.193291509
place-259,453.890535002,814.338510579
place-260,149.297196971,752.562523791
place-261,189.036193146,728.090485884
place-262,107.212003199,707.68719286
place-263,226.302783473,572.239210646
place-264,259.489900624,682.680444869
place-265,133.879748068,713.767928656
place-266,81.5279880443,621.608098303
place-267,230.278344134,733.298953847
place-268,37.4804016708,711.30622009
place-269,230.062898234,689.743021524
place-270,94.5532315453,836.912102998
place-271,300.034276845,740.383355457
place-272,211.532363732,709.804246382
place-273,177.552953267,670.161465437
place-274,251.215983626,859.441522603
place-275,148.167604035,579.244671794
place-276,131.402689661,512.322374552
place-277,225.389100274,646.069781166
place-278,124.697767823,552.811693183
place-279,166.949204652,808.417283635
place-280,832.589494044,206.5621248
place-281,741.300561661,180.399846052
place-282,504.2967401,136.897141016
place-283,715.958147102,359.36183804
place-284,683.619481095,307.219273242
place-285,673.137849755,69.4610261385
place-286,788.799256909,375.201418241
place-287,946.129045804,194.789986189
place-288,765.998917038,100.097869581
place-289,828.964049718,215.693000391
place-290,745.450623415,272.63448929
place-291,793.821511015,116.022958536
place-292,622.599157207,254.012626193
place-293,668.184734347,270.480859876
place-294,497.416754843,139.72513486
place-295,771.030375551,300.38368476
place-296,824.500630352,190.350349258
place-297,804.537987175,277.891884915
place-298,859.686961213,287.439953465
place-299,693.07006291,227.037793838
place-300,928.792253189,333.056433723
place-301,869.000182603,353.7532651
place-302,827.846098763,302.218732483
place-303,935.487825835,265.447557944
place-304,873.483916782,203.082916224
place-305,931.917950635,242.943559007
place-306,972.445468819,213.379704891
place-307,970.999375451,356.706501492
place-308,924.160576543,431.295764493
place-309,925.533333799,381.125455063
place-310,987.667540081,460.225994489
place-311,942.87619369,455.214233142
place-312,929.66072843,350.248833798
place-313,974.903106051,300.092544423
place-314,875.401650158,325.369798085
place-315,878.106172067,378.098401462
place-316,942.756958088,387.75197808
place-317,837.618505327,346.328804494
place-318,960.003492884,446.580237743
place-319,957.85275016,329.740062422
place-320,167.890146848,158.083042613
place-321,239.325136876,36.0894574873
place-322,408.754450639,117.74464718
place-323,352.854783416,113.855190666
place-324,436.034028107,115.755505401
place-325,294.864435455,128.373639432
place-326,243.474523361,188.456039647
place-327,276.235221629,84.271538362
place-328,381.320492145,47.7368309355
place-329,454.315679027,152.505119048
place-330,279.104632109,375.863393608
place-331,40.3097229121,253.583995241
place-332,368.412017411,277.94864681
place-333,330.739467402,113.650598089
place-334,394.773193132,290.76613584
place-335,28.4309870017,155.742187998
place-336,154.036438126,92.757022109
place-337,203.93885835,46.5597634849
place-338,164.620172121,205.891862892
place-339,183.00770899,226.762278498
place-340,54.4786506316,825.41460159
place-341,191.064513208,904.302699252
place-342,141.286392316,843.396706997
place-343,108.015320457,622.920253066
place-344,51.0897653928,750.411972209
place-345,61.4068579822,953.655382765
place-346,168.706852638,745.459987013
place-347,103.065093898,833.026340676
place-348,99.1525285979,956.535581167
place-349,69.3074433233,891.829739841
place-350,110.197302674,775.823859116
place-351,260.042561429,764.621019371
place-352,115.632160818,976.584134256
place-353,139.217364805,904.609059031
place-354,102.454640428,915.540745328
place-355,161.823547137,784.53110422
place-356,151.950619802,858.073285181
place-357,184.966390828,989.600395978
place-358,177.510145039,839.887447368
place-359,134.202630159,942.627646054
place-360,40.8016775565,618.419922638
place-361,84.278032982,896.029563641
place-362,81.9651337859,622.047710554
place-363,223.174061602,583.388622425
place-364,29.095367349,848.164410284
place-365,157.157119969,801.840062991
place-366,117.147358919,684.309422211
place-367,181.045618794,611.762393613
place-368,145.885776577,794.772895434
place-369,110.226431554,770.01647848
place-370,148.052607125,634.870007837
place-371,62.1803328585,827.74265079
place-372,106.765010388,735.677673198
place-373,70.0154820611,790.247217443
place-374,97.8390165141,909.836056542
place-375,77.5770997596,742.856324543
place-376,113.781353253,727.3316827
place-377,66.2552896189,765.301276469
place-378,223.472549044,763.656702392
place-379,187.498812548,671.832273368
place-380,5.44298781068,162.419932176
place-381,67.8645243486,115.127476617
place-382,4.32155643246,236.242574949
place-383,23.831898338,292.250687978
place-384,191.704239888,205.391080181
place-385,66.320958036,203.892390969
place-386,15.6475212315,337.465785503
place-387,136.359252192,230.460139785
place-388,304.16398384,239.355006215
place-389,64.374356696,154.943579907
place-390,184.273498806,238.491419293
place-391,63.8053203754,179.286675416
place-392,98.1912277429,167.911827831
place-393,162.392752029,69.2805143351
place-394,203.014775481,366.160610868
place-395,182.752487576,164.131796424
place-396,63.9389627209,174.604563528
place-397,102.307913086,46.8691431646
place-398,62.5672098338,278.899726298
place-399,15.570239462,269.978418169
place-400,874.806796671,406.997540222
place-401,881.350543841,386.66313579
place-402,877.945822222,579.291599194
place-403,820.889831441,371.797794904
place-404,653.832257988,483.963675772
place-405,606.718718182,517.350569064
place-406,706.671722986,427.192799677
place-407,741.226775314,103.815447406
place-408,626.737368458,457.298040733
place-409,664.125819006,301.282189893
place-410,732.87227129,300.718305805
place-411,661.714480418,378.521457403
place-412,819.469384346,492.398377983
place-413,752.589961431,539.379913674
place-414,788.78923456,453.975365466
place-415,749.178196498,483.406465065
place-416,631.294851503,284.843351743
place-417,679.694704323,390.329345817
place-418,937.148994462,504.947049163
place-419,715.143068417,352.952563716
place-420,246.755711384,871.744096644
place-421,321.674093925,880.990880715
place-422,275.037958047,828.941799979
place-423,293.020009886,880.645851484
place-424,190.194558934,869.406855956
place-425,302.591127068,781.948629003
place-426,247.184369488,629.844538579
place-427,287.793886978,950.789937718
place-428,338.319156827,972.489310276
place-429,377.363754611,798.461507285
place-430,378.983221277,988.792775226
place-431,278.100332799,710.239938665
place-432,301.065624697,819.827071417
place-433,358.772857113,867.671888764
place-434,342.631902509,824.884123464
place-435,219.882646958,840.732021692
place-436,263.746886972,632.099152223
place-437,248.871320803,782.522448255
place-438,498.967052096,897.65143268
place-439,198.274360508,673.223076107
place-440,560.253800429,376.335097305
place-441,505.781862815,608.948610325
place-442,713.09404802,574.027004764
place-443,603.692992318,591.827839428
place-444,427.561930484,441.164910312
place-445,641.074054331,411.401038279
place-446,453.210199687,619.184671243
place-447,603.865247056,565.177224893
place-448,727.287112119,557.165021356
place-449,572.024100717,462.841698567
place-450,612.208086743,529.916970339
place-451,639.516823458,719.837458239
place-452,606.750099975,635.684028745
place-453,513.930758907,551.209610016
place-454,662.100273815,351.414356301
place-455,524.71563259,589.67623553
place-456,623.286693386,630.447395911
place-457,684.248997182,461.204492964
place-458,576.253405754,533.971699909
place-459,500.888502236,518.403733372
place-460,403.420707731,573.236186229
place-461,481.643746363,824.42754634
place-462,467.976450094,548.38633611
place-463,312.007136468,678.085637741
place-464,250.953265892,699.72181701
place-465,267.351008809,707.441848429
place-466,350.461364355,478.023685895
place-467,381.935349211,688.080074062
place-468,349.709465575,590.220138724
place-469,384.22624493,779.542379297
place-470,393.421662605,584.79651021
place-471,384.044659549,685.81464209
place-472,567.328140947,480.086522817
place-473,411.454087537,432.213521711
place-474,300.736679316,551.980163919
place-475,379.566659628,595.628535242
place-476,100.533270127,559.045068384
place-477,357.009670727,718.394311862
place-478,368.789744021,600.224313414
place-479,439.761490102,587.590357226
place-480,930.647030393,312.546481467
place-481,914.622864258,318.23182007
place-482,949.927430691,244.958354225
place-483,944.497114648,606.09867355
place-484,895.292527537,537.589710894
place-485,892.659953466,442.035811414
place-486,772.60405895,418.595402989
place-487,995.680911272,378.213991421
place-488,865.652573582,339.902079556
place-489,884.221450417,174.706974548
place-490,900.208849363,415.33232026
place-491,989.222335683,441.459880002
place-492,854.206327184,255.738724293
place-493,935.220418104,371.180013951
place-494,745.227458619,311.373500166
place-495,997.604274015,295.525288115
place-496,775.98029576,453.948290525
place-497,869.156594616,335.330048855
place-498,764.338259365,192.829572363
place-499,756.777036548,424.050193381
place-500,308.195805441,351.043816827
place-501,534.755146161,146.342610085
place-502,506.860479994,371.810241917
place-503,472.620390499,192.033676285
place-504,349.146752375,316.615802708
place-505,268.477944778,477.254918735
place-506,357.887171374,52.613489894
place-507,474.212848247,326.302993008
place-508,396.15125503,173.861936925
place-509,497.066663243,214.371348561
place-510,413.240274729,400.881340722
place-511,382.943402188,306.835063482
place-512,406.800273374,383.104709565
place-513,263.438405894,159.39466529
place-514,399.455444125,370.106467429
place-515,347.960228603,157.365933475
place-516,387.470564833,378.692261743
place-517,525.673617832,193.465185749
place-518,556.641284674,456.942342845
place-519,421.343303441,349.787102587
place-520,177.191030213,610.980657142
place-521,264.435647062,404.214361377
place-522,352.928249439,614.700481142
place-523,273.463047463,522.134290334
place-524,209.070432824,612.316008606
place-525,353.199663653,479.265269304
place-526,175.319001413,597.772911671
place-527,123.609545683,532.510934569
place-528,126.0667162,517.630460673
place-529,349.870828627,572.588431751
place-530,258.302247511,761.350260211
place-531,139.554620046,636.967535963
place-532,319.546442408,513.615272101
place-533,228.575826073,457.226943015
place-534,268.196050799,517.46447873
place-535,307.171681552,573.625987605
place-536,133.499548218,654.338591678
place-537,146.056748983,646.070774511
place-538,194.552798937,512.394390711
place-539,360.303671312,547.138981499
place-540,148.161839227,342.299814011
place-541,255.470304805,497.587209672
place-542,8.8524807371,576.204184275
place-543,58.2968300141,396.246439459
place-544,156.346455339,525.493243596
place-545,292.863778299,469.695035007
place-546,147.486470903,479.18562289
place-547,325.985783853,616.180526558
place-548,323.104301944,428.046510571
place-549,133.388867394,475.882419403
place-550,334.148089978,449.449119112
place-551,109.276935913,581.883271888
place-552,249.138916922,477.68372745
place-553,380.43930487,541.695674825
place-554,260.66992674,493.666171403
place-555,110.989849289,642.361620467
place-556,193.795682036,419.44400458
place-557,96.5537651562,527.105078245
place-558,301.055086783,504.571406206
place-559,89.7870728816,631.368899093
place-560,763.192824758,875.102556453
place-561,754.36562836,826.571419708
place-562,702.211694845,916.328979388
place-563,776.750710702,950.300895892
place-564,907.548572903,911.524811171
place-565,795.001173923,675.11790612
place-566,893.918209622,955.565255333
place-567,626.80764666,912.366703473
place-568,942.656366681,992.430900921
place-569,725.852299836,886.255128727
place-570,815.919209218,822.363734405
place-571,929.963214921,880.555674338
place-572,879.517918141,963.833103703
place-573,775.349300494,881.393936253
place-574,837.023312825,661.277715308
place-575,858.780384495,992.168017177
place-576,785.531943934,790.927926905
place-577,773.055844198,908.714111422
place-578,822.62002656,943.913817792
place-579,626.118605727,745.563000993
place-580,147.318021203,117.028499464
place-581,29.2614541586,4.03951366899
place-582,136.157999829,111.68932113
place-583,155.613517862,19.1256575841
place-584,140.823037978,192.256144894
place-585,154.352639128,41.7399888568
place-586,304.849630996,100.290021409
place-587,147.265453311,109.206281071
place-588,276.35901082,120.20879339
place-589,264.806411971,66.329398608
place-590,119.395739195,209.83068714
place-591,214.37697457,226.171692434
place-592,233.641696181,173.205447195
place-593,264.715555498,196.668579805
place-594,252.99186211,141.902583949
place-595,358.254830752,60.9350003009
place-596,13.4116995687,205.825165075
place-597,125.563262863,36.3453148432
place-598,329.323327225,112.75340293
place-599,153.551647415,123.465410988
place-600,470.66599685,412.907064774
place-601,790.002765626,532.881265531
place-602,706.859867796,418.082046937
place-603,468.330999713,546.812714651
place-604,586.172179036,559.58285192
place-605,528.973027751,518.566194889
place-606,744.810172941,441.267113288
place-607,635.267050048,621.931140701
place-608,589.938184554,535.073814284
place-609,441.558068879,548.856304019
place-610,321.299091544,404.388856957
place-611,481.800973187,330.698652134
place-612,619.461109059,648.985979933
place-613,490.936805449,490.314444467
place-614,599.12148026,605.766892479
place-615,635.079198219,513.869757937
place-616,361.883840754,218.672145876
place-617,423.161905837,423.150655942
place-618,446.219527003,394.552405573
place-619,500.128935831,391.898943716
place-620,236.535150474,634.529171845
place-621,55.7740804574,475.000875099
place-622,9.43379631093,445.788158922
place-623,95.3584889964,700.234665303
place-624,210.899402597,554.173358254
place-625,150.764172294,236.977856942
place-626,206.989861127,590.838990131
place-627,269.803409523,404.299569426
place-628,164.698428067,501.44861851
place-629,352.594499534,191.502900508
place-630,4.85713324933,436.978969973
place-631,121.121682675,479.652171525
place-632,36.1174245981,323.117159914
place-633,137.770733375,408.1767467
place-634,101.358945582,541.125926205
place-635,119.756792837,448.108111645
place-636,178.268132965,509.176795026
place-637,141.912300944,521.433582113
place-638,182.906238531,389.884754841
place-639,21.8480832063,613.183207102
place-640,579.940311258,413.822076435
place-641,652.178497036,313.441151794
place-642,695.87297189,266.404385577
place-643,446.273907928,285.043007759
place-644,421.200362488,499.045836709
place-645,643.672748324,401.651457121
place-646,457.979163638,447.632880297
place-647,525.785561387,537.662442722
place-648,473.442765798,530.810509591
place-649,551.733766465,434.856833329
place-650,553.121571776,369.389239906
place-651,466.290256907,397.12511121
place-652,422.757805771,463.729432356
place-653,530.963114157,354.709103097
place-654,815.662664637,463.211533904
place-655,544.997108271,411.623403788
place-656,803.084413704,568.272222524
place-657,484.812500283,375.01839634
place-658,576.941783296,363.28024967
place-659,504.81443658,490.058170108
place-660,939.038175529,343.616396248
place-661,920.052754461,286.155751166
place-662,857.049322944,305.86326196
place-663,800.399083641,555.980595241
place-664,707.690250022,292.751600641
place-665,843.743273253,273.490822199
place-666,708.83031429,405.318123578
place-667,882.220140093,335.784533203
place-668,856.902457523,464.116316432
place-669,921.093824773,403.349383968
place-670,824.390928687,456.273910174
place-671,912.551022175,414.92581612
place-672,912.72634024,374.444499644
place-673,891.241717078,443.23194604
place-674,858.83749997,417.113085795
place-675,897.784983726,573.559669
place-676,906.687649187,504.534381187
place-677,995.64003778,310.936568797
place-678,792.876984344,195.646348895
place-679,995.411945496,284.421702213
place-680,812.890774792,80.0611129357
place-681,836.666499183,383.324665049
place-682,961.148256991,133.427846318
place-683,906.144532326,233.809336492
place-684,967.496129929,289.856662954
place-685,672.874626784,248.124541626
place-686,970.74250411,33.2522585378
place-687,945.290129413,118.868351921
place-688,912.51321906,38.6313183097
place-689,979.223041086,120.068752279
place-690,961.526912608,97.415514167
place-691,997.703385499,83.4286803322
place-692,966.43632746,266.786934605
place-693,956.224683356,200.518075141
place-694,822.21303111,322.317350287
place-695,973.06339871,278.945956956
place-696,896.970405863,179.843815682
place-697,954.180482174,327.183900557
place-698,946.173968545,167.350980181
place-699,985.014605226,122.492403352
place-700,121.126706259,569.446674072
place-701,75.1627402861,443.114812936
place-702,215.254690216,441.669531962
place-703,154.140329965,287.746563797
place-704,160.517145231,477.160332898
place-705,298.270779442,344.380230067
place-706,228.997686167,275.536220158
place-707,104.723483104,263.295468626
place-708,52.9524957543,348.119515489
place-709,260.222444392,387.392093675
place-710,181.375877282,185.889046111
place-711,39.6307024834,272.985720585
place-712,60.2015816518,414.497238984
place-713,244.74889526,546.016419606
place-714,116.27760319,286.056574945
place-715,57.6026853358,312.134855348
place-716,154.115820976,372.759364614
place-717,66.9725291773,344.951082004
place-718,104.254406493,386.256616731
place-719,178.454190313,193.196574001
place-720,435.906087743,123.33122784
place-721,325.449338649,90.8160032123
place-722,430.347827866,71.0076142281
place-723,469.621660581,77.603900268
place-724,465.086790909,16.6585833663
place-725,236.650152652,116.820712073
place-726,394.986460085,194.159916619
place-727,351.444670772,23.9757088917
place-728,440.408112587,110.925757813
place-729,356.898783364,180.655281972
place-730,333.20531104,1.83750332303
place-731,276.42750337,85.7612843244
place-732,397.311754243,29.0640842324
place-733,444.622476832,35.3620018295
place-734,320.568514496,35.4060044509
place-735,557.794898254,143.55117785
place-736,325.686234383,4.97380947824
place-737,459.398936041,207.413713835
place-738,535.21297925,42.0612017215
place-739,457.115978598,166.319976926
place-740,865.211325246,345.98788521
place-741,703.757588765,211.852389011
place-742,884.833333409,217.177744513
place-743,648.600506051,349.842594973
place-744,920.654044632,211.413043158
place-745,775.158941501,174.120236569
place-746,715.869389253,63.1705762971
place-747,824.968624057,347.262235013
place-748,616.154188092,175.181514632
place-749,766.683950768,297.231552413
place-750,636.285693784,180.143901008
place-751,544.579196571,316.708133062
place-752,623.951552354,291.432501824
place-753,668.845134502,243.910744218
place-754,730.499059437,260.851870691
place-755,828.085712721,7.70998460907
place-756,856.428011653,97.2063555497
place-757,446.670226051,268.514633046
place-758,763.581131255,255.379074998
place-759,896.212551804,257.397256298
place-760,272.830519309,805.030697471
place-761,323.214148248,593.694224845
place-762,146.3104983,618.373673773
place-763,161.334879756,533.184072176
place-764,222.126962687,674.599359809
place-765,120.991171442,728.027042246
place-766,218.993890287,565.403876504
place-767,130.891693649,706.210073383
place-768,202.504989157,614.335626263
place-769,93.4054912666,719.75734855
place-770,209.782206712,592.341516992
place-771,168.362618087,573.431467472
place-772,413.010688936,760.771285157
place-773,267.160582358,669.076677895
place-774,285.816027675,579.959765921
place-775,86.3959223313,560.82622457
place-776,178.580322551,684.769438002
place-777,419.053004952,665.441018767
place-778,130.429691341,504.473257378
place-779,143.400325752,993.287556576
place-780,400.331746541,983.950841865
place-781,206.865614982,975.203955786
place-782,525.574029624,999.448178875
place-783,390.253173054,770.773613572
place-784,406.944455119,986.61342687
place-785,355.046616509,998.235553404
place-786,438.320503194,768.943779774
place-787,313.299135739,978.624503351
place-788,341.776985944,898.048069577
place-789,507.934409903,902.481192809
place-790,340.118614647,790.078331713
place-791,296.64087305,915.115811504
place-792,329.248927368,949.583715414
place-793,493.137933036,857.845291136
place-794,340.957427323,836.338947626
place-795,438.71454516,781.940450166
place-796,436.916604236,930.84323918
place-797,431.030520614,883.247185464
place-798,307.367070884,881.615657437
place-799,288.813058758,961.379129507
place-800,976.106682128,287.208791153
place-801,912.868577712,410.401440151
place-802,839.86250138,324.514702687
place-803,897.684509113,147.619694531
place-804,888.040771696,330.912973093
place-805,873.363208385,398.002308518
place-806,941.100204226,461.082153898
place-807,897.785293865,306.41527975
place-808,893.480569586,261.288845929
place-809,940.663108044,311.982719824
place-810,989.657462316,330.38842605
place-811,950.307506457,405.329525909
place-812,958.625090414,564.571306347
place-813,814.769849347,272.839058391
place-814,807.922132299,362.074927883
place-815,790.034562463,366.144721568
place-816,881.796143891,246.695641458
place-817,884.212618839,388.859849882
place-818,969.931406641,332.30339627
place-819,948.085288132,252.563550744
place-820,824.729121347,296.636839462
place-821,833.799172014,132.505827662
place-822,795.638457509,85.9633360599
place-823,804.30019937,111.479337562
place-824,739.503456305,138.248058796
place-825,744.681633904,175.980368015
place-826,748.692347951,239.722741777
place-827,886.899636802,235.488589364
place-828,792.414776805,546.678084592
place-829,753.62649865,308.234771095
place-830,865.575379469,289.111138838
place-831,793.211506006,120.368672685
place-832,971.894918775,231.611514341
place-833,687.008829487,367.585383307
place-834,861.909183774,216.331331756
place-835,752.226015011,5.68968219113
place-836,853.657177345,293.190591811
place-837,783.53412569,239.324731567
place-838,780.659939286,146.410671362
place-839,706.887172722,503.321416412
place-840,491.439766729,776.849986727
place-841,578.000758084,943.317550346
place-842,523.713168851,972.328780205
place-843,531.51325973,930.683768693
place-844,564.734439219,974.23294957
place-845,511.149584875,936.714440728
place-846,646.045104384,748.41204173
place-847,579.793245873,899.77826689
place-848,512.452756079,912.858543879
place-849,609.198247188,928.939686997
place-850,613.976428814,987.552520518
place-851,699.811318435,842.872336887
place-852,589.901812364,942.685135526
place-853,638.273246408,840.583662936
place-854,543.736772364,869.624416184
place-855,515.780275682,987.307334496
place-856,591.77885579,878.864049815
place-857,730.351930131,870.351837466
place-858,647.017884054,968.436815075
place-859,647.869749962,893.824963308
place-860,991.066304628,203.782767405
place-861,981.281934301,313.750083927
place-862,744.531814932,122.229707605
place-863,979.746028019,267.719703232
place-864,768.13082483,220.240549436
place-865,885.762425725,234.393333604
place-866,858.089463019,164.320484116
